"Order ID","Customer ID","Product ID",Sales,Quantity
CA-2014-127614,NF-18385,FUR-TA-10003715,1256.22,6
CA-2017-123022,SC-20050,TEC-AC-10000474,284.97,3
CA-2014-154893,GM-14440,FUR-CH-10004287,1325.76,6
CA-2014-154893,GM-14440,FUR-CH-10000595,572.16,3
CA-2017-142342,AJ-10795,FUR-BO-10002613,1194.17,5
CA-2016-145261,AH-10120,FUR-TA-10002530,377.45,5
CA-2016-108875,CL-12700,OFF-ST-10001370,511.06,9
CA-2016-142405,SE-20110,TEC-AC-10003095,389.97,3
CA-2015-141012,TG-21640,FUR-FU-10003192,355.36,4
CA-2014-164315,RD-19585,TEC-PH-10001128,1049.93,7
CA-2015-119550,RB-19705,FUR-CH-10002044,275.06,3
US-2015-138093,KM-16225,FUR-CH-10000785,542.94,3
US-2014-123519,SS-20875,TEC-AC-10003033,263.96,1
US-2015-160857,NW-18400,OFF-SU-10000157,357.93,3
US-2015-160857,NW-18400,TEC-CO-10004115,2799.94,7
CA-2015-124107,BM-11650,TEC-AC-10002049,619.95,5
CA-2014-103191,VG-21805,OFF-ST-10002574,331.54,3
CA-2015-103933,DR-12880,TEC-AC-10004171,899.91,9
CA-2015-110548,AH-10690,TEC-PH-10002922,946.34,7
CA-2017-117324,JP-15520,OFF-AP-10003590,1089.75,3
CA-2017-117324,JP-15520,FUR-BO-10003159,459.92,4
CA-2017-143574,DR-12880,FUR-BO-10002598,638.82,9
US-2017-147886,DH-13075,TEC-MA-10004679,532.72,2
US-2017-147886,DH-13075,OFF-ST-10002743,795.48,7
CA-2016-113733,LH-16900,TEC-PH-10002496,249.58,2
CA-2014-145800,SS-20410,FUR-TA-10001539,355.46,3
CA-2016-118514,LC-17050,FUR-CH-10000015,866.4,4
CA-2014-163748,HG-15025,TEC-CO-10002095,1999.96,5
US-2016-111528,JP-16135,OFF-ST-10001526,481.32,4
CA-2017-158169,JM-16195,OFF-AP-10000828,542.94,3
CA-2015-162047,FH-14365,FUR-CH-10004983,1448.82,10
US-2014-126340,EB-13870,TEC-PH-10004447,333.58,3
CA-2015-103835,SC-20440,OFF-AP-10002651,1158.12,4
CA-2015-158939,EA-14035,TEC-CO-10002313,599.99,1
CA-2016-142398,BP-11290,FUR-CH-10001545,638.29,7
CA-2014-124856,LD-17005,OFF-ST-10002615,1395.54,9
CA-2014-166716,CR-12730,FUR-CH-10004495,421.37,2
CA-2014-123225,MN-17935,TEC-PH-10000895,575.97,4
US-2015-163279,JD-16150,TEC-PH-10001795,1487.98,3
CA-2014-124730,LS-17245,TEC-PH-10002170,279.96,4
CA-2017-117632,CS-12175,OFF-SU-10000157,238.62,2
CA-2017-117632,CS-12175,FUR-TA-10001520,285.48,5
CA-2017-161067,KB-16405,OFF-PA-10000418,419.4,4
CA-2016-122063,MM-17920,FUR-TA-10004575,581.96,2
CA-2015-111206,RF-19735,TEC-AC-10003095,519.96,4
CA-2016-142895,BP-11290,FUR-CH-10002961,363.92,5
CA-2015-126725,BS-11665,TEC-PH-10003174,415.97,4
CA-2015-126725,BS-11665,OFF-ST-10001418,304.9,5
CA-2015-126725,BS-11665,OFF-ST-10000129,777.21,7
CA-2015-121783,PO-19180,OFF-AP-10003849,715.64,2
CA-2015-121783,PO-19180,OFF-ST-10000078,795.51,3
CA-2015-121783,PO-19180,TEC-CO-10001571,549.99,1
US-2017-153255,JK-15730,FUR-BO-10004218,239.67,2
CA-2015-108119,MS-17530,FUR-TA-10002530,301.96,2
US-2014-117968,RS-19420,FUR-CH-10002335,1133.35,5
CA-2016-152247,MA-17995,FUR-CH-10001215,1603.14,4
CA-2016-128223,EB-13705,FUR-TA-10001771,1293.49,7
CA-2014-152443,FG-14260,OFF-BI-10001071,447.86,7
CA-2014-152443,FG-14260,OFF-AP-10001293,245.88,6
CA-2016-133935,JW-15220,FUR-CH-10001215,801.57,2
CA-2016-133935,JW-15220,OFF-PA-10000100,368.91,9
CA-2016-133935,JW-15220,FUR-CH-10002880,885.53,9
CA-2016-136301,EH-13765,OFF-SU-10000151,4912.59,3
CA-2016-167682,ZD-21925,TEC-PH-10000673,259.96,4
US-2015-126977,PF-19120,FUR-BO-10004834,4228.7,6
US-2015-126977,PF-19120,FUR-BO-10002213,2003.92,5
US-2015-126977,PF-19120,TEC-AC-10003033,659.9,2
CA-2016-130288,DK-13225,FUR-TA-10002958,313.18,2
CA-2017-150420,GD-14590,TEC-AC-10004975,1099.5,10
US-2014-118997,RA-19885,FUR-TA-10001086,1215.92,8
US-2017-169551,RL-19615,TEC-PH-10001363,683.99,2
US-2017-169551,RL-19615,TEC-AC-10003033,527.92,2
CA-2017-112431,RW-19690,TEC-AC-10001465,435.84,12
CA-2017-161046,CB-12535,TEC-AC-10004571,299.97,3
CA-2017-161046,CB-12535,OFF-AP-10000891,262.24,2
CA-2014-155796,TS-21430,FUR-BO-10002545,521.96,4
CA-2016-127138,DK-13225,FUR-CH-10003746,770.35,3
CA-2014-140732,MA-17560,TEC-PH-10001425,575.93,9
CA-2017-115105,BD-11770,FUR-BO-10001811,240.78,1
CA-2015-143980,JK-15640,OFF-AP-10003779,414.96,2
CA-2016-135636,DB-13615,OFF-ST-10000676,387.72,5
CA-2017-102155,RR-19525,OFF-ST-10001496,360.38,2
CA-2017-116953,SV-20935,TEC-PH-10004614,552,10
CA-2014-117765,RB-19465,FUR-TA-10001039,429.9,5
CA-2016-163776,JS-16030,OFF-PA-10001033,245.94,6
CA-2016-163776,JS-16030,FUR-BO-10003546,504.9,5
US-2017-163300,ES-14020,OFF-BI-10004390,2357.49,7
US-2017-163300,ES-14020,TEC-PH-10001700,369.54,7
CA-2016-162187,NS-18640,FUR-CH-10003298,458.43,5
CA-2016-162187,NS-18640,OFF-AP-10000576,387.14,4
CA-2016-162187,NS-18640,FUR-TA-10003008,328.59,3
US-2014-112991,SH-19975,FUR-CH-10001708,338.35,3
CA-2015-135580,CL-12565,TEC-MA-10004002,2548.56,6
CA-2015-135580,CL-12565,OFF-EN-10003296,271.44,3
CA-2015-135580,CL-12565,TEC-PH-10004345,287.88,3
CA-2016-159016,KF-16285,TEC-PH-10002885,4158.91,8
CA-2017-139717,DM-13015,OFF-AP-10000938,646.27,8
US-2017-152492,AH-10585,FUR-CH-10000155,239.24,1
US-2015-155369,PG-18820,OFF-BI-10003925,310.39,4
CA-2017-122364,FA-14230,TEC-PH-10001817,859.2,3
CA-2017-122364,FA-14230,TEC-MA-10001031,506.28,3
CA-2017-145702,AH-10075,FUR-CH-10001482,314.35,3
CA-2016-154662,BF-11215,FUR-TA-10001771,692.94,3
CA-2015-105571,CP-12340,OFF-BI-10001359,1345.49,5
CA-2015-153878,TS-21655,OFF-AP-10001205,272.4,5
CA-2015-111780,RA-19285,TEC-CO-10004202,1199.96,5
CA-2017-166695,CC-12430,FUR-CH-10000225,518.27,8
CA-2017-166695,CC-12430,TEC-MA-10003176,343.2,1
CA-2016-151561,PG-18820,TEC-AC-10001432,468.9,6
CA-2017-100111,SV-20365,FUR-CH-10003846,272.65,3
CA-2017-100111,SV-20365,FUR-CH-10004086,2888.13,11
CA-2017-100111,SV-20365,TEC-PH-10002885,1299.66,2
CA-2017-100111,SV-20365,FUR-CH-10001215,2254.41,5
US-2017-132381,Dp-13240,FUR-TA-10002356,314.53,2
CA-2016-124590,SP-20920,FUR-CH-10004495,1474.8,7
CA-2016-124590,SP-20920,FUR-CH-10000454,1537.07,9
CA-2016-124590,SP-20920,FUR-CH-10003746,449.37,2
US-2016-113677,CM-12655,TEC-PH-10002114,2279.96,4
CA-2017-143378,JR-16210,FUR-FU-10004864,409.22,8
CA-2016-124100,EH-13990,FUR-CH-10003817,328,6
CA-2014-163447,TB-21190,FUR-CH-10004477,767.21,14
CA-2017-121083,JF-15190,OFF-PA-10001497,274.8,5
CA-2017-121083,JF-15190,TEC-PH-10001336,257.98,2
CA-2017-101322,JG-15310,FUR-CH-10003968,340.7,6
US-2016-106600,RM-19375,FUR-BO-10001608,354.9,5
CA-2014-111871,EK-13795,FUR-BO-10004218,1198.33,10
CA-2017-151484,CV-12805,OFF-ST-10000142,332.7,1
CA-2016-161025,GM-14440,OFF-ST-10001932,772.68,4
CA-2014-103989,MC-17605,TEC-PH-10004667,323.98,3
US-2014-106299,NZ-18565,OFF-ST-10002011,838.38,2
CA-2015-158421,GB-14575,FUR-CH-10000309,1690.04,4
CA-2015-158421,GB-14575,TEC-PH-10000369,629.95,5
CA-2015-158421,GB-14575,OFF-ST-10004186,887.84,8
CA-2016-143609,DB-13270,FUR-CH-10004218,403.92,5
CA-2017-157903,AM-10705,TEC-PH-10004345,383.84,4
CA-2016-157259,JM-15535,FUR-FU-10003192,799.56,9
CA-2017-113453,CM-12160,TEC-PH-10004165,329.99,2
CA-2015-146675,SB-20185,TEC-CO-10001766,1439.97,4
CA-2016-118332,PK-19075,FUR-CH-10001708,563.92,5
CA-2016-133669,SV-20935,TEC-PH-10001305,235.15,8
CA-2017-119809,YS-21880,OFF-BI-10003925,2793.53,9
CA-2017-119809,YS-21880,OFF-ST-10003306,1000.02,7
CA-2015-133445,JF-15490,FUR-CH-10000422,291.17,4
US-2017-142188,JF-15415,OFF-BI-10004600,1471.96,5
CA-2015-134075,HA-14905,OFF-ST-10001496,360.38,2
CA-2017-141572,LO-17170,FUR-FU-10001185,247.44,8
CA-2017-121580,ML-17410,OFF-AP-10001564,465.16,2
CA-2017-141425,AR-10825,OFF-SU-10000646,384.59,2
CA-2016-132479,MK-17905,OFF-BI-10004584,442.37,7
CA-2015-115392,RM-19675,TEC-PH-10002496,311.98,2
CA-2017-102379,BB-11545,FUR-CH-10004983,1159.06,9
US-2016-139087,DK-13375,TEC-AC-10004595,428.4,3
CA-2016-100944,EH-13765,FUR-CH-10000988,563.24,5
CA-2016-125080,VW-21775,FUR-TA-10003238,661.18,2
CA-2016-121020,CG-12040,TEC-PH-10001061,239.98,3
CA-2014-100090,EB-13705,FUR-TA-10003715,502.49,3
US-2015-139675,NF-18595,FUR-CH-10004063,915.14,4
US-2015-139675,NF-18595,FUR-FU-10001979,327.76,8
CA-2017-143756,ME-17725,FUR-CH-10001854,701.96,2
CA-2014-141313,AJ-10780,OFF-AP-10002651,1737.18,6
CA-2014-141313,AJ-10780,OFF-ST-10000689,704.25,5
CA-2016-163328,TP-21565,FUR-CH-10000229,650.35,3
CA-2016-163328,TP-21565,OFF-LA-10003930,629.18,8
CA-2017-120019,NG-18355,OFF-ST-10001932,579.51,3
CA-2014-167927,XP-21865,FUR-FU-10002918,272.94,3
CA-2014-167927,XP-21865,OFF-AP-10002311,247.72,4
CA-2016-165995,BG-11740,TEC-PH-10004908,339.96,5
CA-2017-143112,TS-21370,TEC-MA-10001047,5199.96,4
CA-2015-146255,EM-14140,TEC-PH-10001619,587.97,3
CA-2017-161130,BF-11275,TEC-PH-10002549,361.38,2
US-2015-109015,BS-11590,TEC-PH-10002922,337.98,2
CA-2017-110443,CK-12205,TEC-MA-10002073,1039.99,1
CA-2017-144848,DS-13030,OFF-SU-10000646,240.37,1
CA-2017-143035,CC-12430,TEC-AC-10002049,371.97,3
CA-2014-107811,LA-16780,FUR-CH-10001394,561.58,2
CA-2017-150623,DB-13360,OFF-ST-10003692,286.15,5
CA-2016-127236,TB-21595,FUR-BO-10004015,299.98,5
CA-2015-147529,DK-12835,OFF-EN-10000056,311.15,5
CA-2017-151981,GM-14455,TEC-PH-10003601,824.95,5
CA-2017-125472,BD-11725,FUR-BO-10000330,241.96,2
CA-2017-154074,BW-11110,FUR-CH-10002331,569.57,2
CA-2017-161774,GT-14710,FUR-CH-10003981,899.43,5
CA-2016-140130,HW-14935,FUR-CH-10002084,368.97,3
CA-2016-140130,HW-14935,OFF-ST-10001128,332.94,3
CA-2015-149650,RD-19660,FUR-CH-10003956,454.27,8
CA-2016-143714,CC-12370,TEC-CO-10004722,8399.98,4
CA-2014-165764,SH-20395,FUR-TA-10001768,945.04,6
CA-2014-165764,SH-20395,FUR-FU-10001468,410.35,3
US-2017-116897,JG-15160,OFF-ST-10000025,477.15,5
US-2017-116897,JG-15160,TEC-PH-10004389,302.38,3
US-2017-113992,LC-16885,FUR-TA-10000577,974.99,4
CA-2014-166891,CC-12220,FUR-CH-10003298,589.41,5
US-2017-133361,AJ-10780,FUR-CH-10003298,261.96,2
CA-2016-163804,DB-13270,OFF-ST-10000142,2079.4,5
CA-2016-163804,DB-13270,TEC-PH-10000441,629.95,5
CA-2016-113292,DB-13060,OFF-AP-10003590,871.8,3
CA-2017-140872,NR-18550,TEC-PH-10000441,503.96,5
CA-2017-140872,NR-18550,FUR-BO-10002824,241.57,2
CA-2017-113908,KN-16390,FUR-TA-10001932,384.77,2
CA-2015-120621,JW-16075,OFF-AP-10002945,962.08,4
CA-2015-120621,JW-16075,OFF-PA-10002254,295.46,14
CA-2016-113845,FA-14230,FUR-BO-10004695,289.57,2
CA-2016-113845,FA-14230,TEC-PH-10003357,244.77,4
CA-2015-103135,SS-20515,TEC-AC-10003289,279.86,14
CA-2014-129147,LC-17050,TEC-PH-10001299,539.96,6
CA-2017-128265,VW-21775,OFF-ST-10000142,1247.64,3
US-2016-128909,SP-20545,FUR-FU-10004071,332.83,4
CA-2017-102197,DK-13150,OFF-PA-10001970,279.9,5
CA-2017-167640,FC-14245,OFF-PA-10001033,286.93,7
CA-2017-138289,AR-10540,OFF-BI-10004995,5443.96,4
CA-2017-138289,AR-10540,FUR-CH-10004626,302.67,3
CA-2016-157791,CA-11965,TEC-CO-10002095,1999.96,4
US-2017-107384,TP-21130,TEC-AC-10001539,399.95,5
CA-2014-128209,GT-14710,OFF-BI-10001359,2152.78,3
CA-2014-128209,GT-14710,FUR-BO-10002213,4007.84,10
CA-2014-169684,FH-14365,FUR-TA-10003008,328.59,3
CA-2015-109862,HK-14890,FUR-CH-10002439,291.1,5
CA-2014-113880,VF-21715,FUR-CH-10000863,634.12,6
CA-2015-126739,JH-16180,FUR-CH-10000422,327.56,4
CA-2014-137092,LS-16975,TEC-AC-10001606,319.97,4
CA-2014-137092,LS-16975,OFF-ST-10003805,505.32,3
CA-2015-166947,EB-13750,FUR-CH-10004997,1522.64,9
CA-2016-160941,DK-12835,OFF-EN-10003001,419.9,5
CA-2014-166086,CT-11995,FUR-CH-10004675,872.32,4
CA-2017-131282,CB-12025,OFF-BI-10004632,243.99,4
CA-2014-100678,KM-16720,FUR-CH-10002602,317.06,3
CA-2016-160535,BP-11050,OFF-ST-10000689,563.4,4
CA-2016-160535,BP-11050,TEC-MA-10004255,319.92,8
CA-2017-123085,EJ-13720,TEC-AC-10000990,1049.44,8
CA-2014-103660,MW-18220,TEC-PH-10000895,1007.94,7
CA-2017-104731,AM-10705,TEC-PH-10002660,271.96,4
CA-2017-104731,AM-10705,FUR-BO-10003441,302.94,3
CA-2014-154095,ON-18715,FUR-CH-10004754,239.84,8
CA-2016-148852,SV-20785,FUR-CH-10004860,484.7,6
CA-2016-148852,SV-20785,TEC-MA-10002428,371.98,3
CA-2015-107678,JK-16090,TEC-PH-10002103,469.95,5
CA-2016-123512,MV-18190,FUR-BO-10004218,239.67,2
US-2017-167402,CP-12085,OFF-SU-10002881,4164.05,5
CA-2014-145541,TB-21400,TEC-MA-10001127,6999.96,4
CA-2015-135489,GW-14605,TEC-PH-10000011,279.86,14
CA-2016-105081,JE-15715,FUR-CH-10000847,698.35,3
CA-2016-105081,JE-15715,FUR-TA-10001307,1747.25,5
CA-2017-144498,MB-18085,TEC-PH-10004977,627.17,4
CA-2014-108609,AJ-10780,FUR-TA-10003954,1421.66,8
US-2015-156496,WB-21850,TEC-PH-10000576,438.37,4
US-2016-127334,MP-18175,FUR-TA-10003473,564.2,3
US-2017-124779,BF-11020,TEC-CO-10001943,319.98,2
CA-2017-135937,KM-16375,TEC-PH-10004447,333.58,3
CA-2017-135937,KM-16375,FUR-TA-10001039,386.91,9
CA-2015-129322,DB-13405,OFF-BI-10001718,447.86,7
CA-2017-162173,OT-18730,FUR-TA-10001520,356.85,5
CA-2017-162173,OT-18730,OFF-EN-10002831,251.58,7
CA-2015-153794,SB-20290,OFF-AR-10000380,265.86,7
CA-2015-109337,DL-13330,TEC-AC-10000990,393.54,3
CA-2015-165162,HG-15025,OFF-ST-10003470,1117.92,4
CA-2017-160899,DR-12940,OFF-BI-10000632,477.51,11
US-2016-155103,JF-15190,OFF-BI-10004318,415.18,3
CA-2016-112277,SC-20695,TEC-PH-10003505,519.68,7
CA-2015-123141,GZ-14470,FUR-CH-10004287,883.84,4
CA-2015-156734,BV-11245,FUR-CH-10002965,643.14,4
CA-2016-123358,BT-11680,OFF-ST-10001932,579.51,3
CA-2014-144029,MM-18055,FUR-CH-10003981,359.77,2
CA-2017-111269,CS-12355,TEC-AC-10001606,479.95,6
CA-2017-159156,KB-16600,TEC-PH-10004389,629.95,5
CA-2016-154767,BP-11155,OFF-AP-10002311,275.24,4
CA-2017-124205,TC-21145,FUR-CH-10003606,512.96,4
CA-2017-124205,TC-21145,TEC-PH-10002115,395.94,6
CA-2017-100636,DO-13435,OFF-ST-10004123,272.94,3
CA-2016-162943,DB-12970,FUR-CH-10001708,253.76,2
CA-2016-144764,RL-19615,TEC-MA-10003230,1362.9,3
CA-2017-100615,SJ-20215,FUR-CH-10002602,317.06,3
CA-2017-139402,NC-18535,OFF-PA-10004359,419.4,5
US-2017-166037,CL-12700,TEC-AC-10002800,449.91,9
US-2016-147711,HF-14995,FUR-BO-10003159,344.94,3
CA-2017-121293,JC-15775,OFF-ST-10000060,259.92,5
CA-2015-145394,MC-17605,TEC-PH-10001051,239.98,3
CA-2016-109827,LW-16825,TEC-MA-10003356,269.97,2
CA-2017-156237,PS-18760,TEC-MA-10001681,241.17,2
CA-2014-144414,GH-14425,OFF-BI-10004995,3266.38,3
CA-2015-154291,YS-21880,FUR-TA-10002041,358.58,2
CA-2016-118689,TC-20980,TEC-CO-10004722,17499.95,5
CA-2016-118689,TC-20980,OFF-BI-10004600,735.98,2
CA-2017-107517,FC-14335,OFF-AP-10000275,1640.7,5
CA-2017-107517,FC-14335,TEC-PH-10003505,371.2,5
CA-2016-123946,AJ-10795,FUR-CH-10002073,1059.12,4
CA-2014-147543,BC-11125,FUR-CH-10000155,478.48,2
US-2016-100461,JO-15145,FUR-BO-10002545,1565.88,6
US-2017-162670,MF-18250,TEC-PH-10003601,494.97,3
US-2017-162670,MF-18250,OFF-ST-10001522,367.96,4
CA-2017-128965,PS-18760,TEC-AC-10001383,274.89,11
US-2016-126452,SC-20230,TEC-AC-10000844,254.97,3
US-2016-126452,SC-20230,FUR-TA-10003569,2887.06,9
US-2016-121013,MM-17920,FUR-TA-10003238,1652.94,3
CA-2015-137113,TW-21025,FUR-CH-10001215,2003.92,5
CA-2015-137113,TW-21025,FUR-TA-10001705,1913.4,9
CA-2015-120677,BD-11320,FUR-CH-10002320,2567.84,8
CA-2017-123036,HA-14905,TEC-PH-10003580,259.9,2
CA-2017-164756,SS-20140,TEC-PH-10002447,411.98,2
CA-2017-164756,SS-20140,OFF-PA-10003228,244.55,5
US-2015-165512,VS-21820,FUR-CH-10002880,602.65,7
CA-2015-140557,TN-21040,TEC-AC-10002402,559.93,7
US-2017-135013,HR-14830,TEC-CO-10001449,2399.96,5
CA-2016-140249,SW-20455,TEC-PH-10002584,1001.58,2
CA-2014-124247,SH-20635,FUR-CH-10001854,1403.92,5
CA-2017-121706,BM-11140,OFF-AP-10003287,356.79,7
CA-2015-134257,MS-17710,OFF-LA-10003930,491.55,5
CA-2015-137925,JL-15235,FUR-BO-10001608,681.41,12
CA-2016-140382,RD-19900,TEC-PH-10003012,862.34,7
CA-2016-125094,NP-18700,TEC-AC-10004420,479.72,4
CA-2017-107132,SC-20260,OFF-ST-10001490,713.88,4
CA-2015-139248,RD-19930,TEC-PH-10004094,623.96,5
CA-2016-106243,GM-14680,FUR-BO-10003034,523.92,5
CA-2015-161767,GK-14620,TEC-MA-10002790,479.99,2
CA-2015-129917,HM-14980,TEC-PH-10000369,503.96,5
CA-2015-110765,MP-17965,TEC-PH-10004165,824.97,3
CA-2017-153822,AB-10105,TEC-PH-10002415,471.92,2
CA-2015-112144,CY-12745,FUR-FU-10004306,621.76,4
CA-2016-116526,JA-15970,OFF-AP-10002457,376.74,4
CA-2017-158561,BB-11545,OFF-AP-10002651,1158.12,5
CA-2015-109386,RH-19600,OFF-AR-10000380,265.86,7
CA-2015-104871,DR-12940,FUR-CH-10003298,366.74,4
CA-2014-133158,DW-13195,FUR-FU-10000723,289.24,7
CA-2015-154823,KN-16390,FUR-CH-10003379,598.46,3
CA-2014-114790,FM-14215,TEC-PH-10000984,587.97,3
CA-2016-145548,EB-13750,FUR-CH-10003774,245.65,3
CA-2017-119494,JE-15610,FUR-CH-10004675,523.39,3
CA-2014-124618,CS-11860,TEC-CO-10004202,479.98,2
US-2017-165358,SV-20365,TEC-CO-10001943,599.97,5
CA-2014-150581,NM-18445,TEC-AC-10001908,399.96,4
CA-2016-165330,WB-21850,FUR-CH-10003774,363.92,5
CA-2016-165330,WB-21850,FUR-TA-10004619,892.14,7
CA-2014-106726,RS-19765,OFF-ST-10001496,1261.33,7
CA-2016-106950,JE-15715,OFF-AP-10000159,309.46,9
CA-2016-106950,JE-15715,FUR-TA-10001768,472.52,3
CA-2016-106950,JE-15715,TEC-AC-10002049,1012.68,3
CA-2017-118724,AR-10825,TEC-PH-10002549,1626.19,9
US-2015-153374,JF-15565,TEC-AC-10001908,479.95,6
CA-2016-101980,RP-19390,OFF-BI-10004318,276.78,2
CA-2017-144596,CD-11980,OFF-PA-10003302,318.96,9
CA-2017-147410,EJ-14155,OFF-ST-10003805,421.1,2
CA-2017-128944,KH-16330,FUR-CH-10000785,760.12,6
CA-2016-109666,KM-16720,OFF-ST-10000991,459.88,4
US-2016-102239,LW-16990,FUR-TA-10003392,1685.88,6
CA-2017-141439,TT-21460,FUR-TA-10001039,257.94,3
CA-2017-141439,TT-21460,TEC-PH-10002624,1879.96,4
CA-2017-141439,TT-21460,FUR-CH-10004287,828.6,3
CA-2015-163965,SS-20875,FUR-BO-10001337,290.35,3
US-2017-141558,MH-17290,TEC-PH-10002555,776.85,5
CA-2015-166583,VD-21670,TEC-PH-10001578,971.88,3
US-2015-136749,LH-16900,FUR-FU-10000747,275.88,6
CA-2014-122070,AH-10030,OFF-EN-10004773,247.84,8
CA-2014-117464,NP-18325,FUR-CH-10000155,717.72,3
CA-2014-117464,NP-18325,OFF-ST-10003058,236.5,10
US-2017-141677,HK-14890,TEC-CO-10002313,2399.96,5
CA-2017-128853,JM-15250,FUR-CH-10004218,908.82,9
CA-2016-164399,DW-13480,FUR-TA-10003392,674.35,3
CA-2016-110492,JS-15880,OFF-ST-10003716,1350.12,6
CA-2016-104276,HF-14995,FUR-TA-10001039,331.02,7
CA-2016-120369,VB-21745,FUR-FU-10003806,756.8,5
CA-2017-137414,CM-12115,TEC-MA-10002930,369.16,11
CA-2015-150770,LC-16870,TEC-AC-10000844,339.96,4
CA-2017-154760,BP-11290,OFF-BI-10004632,274.49,3
CA-2017-127397,ES-14080,TEC-AC-10003033,1319.8,5
CA-2017-153843,SC-20380,OFF-AP-10001564,465.16,2
CA-2016-164924,EA-14035,TEC-MA-10000904,341.99,3
CA-2017-118892,TP-21415,FUR-CH-10002024,4416.17,9
CA-2017-145807,SB-20170,OFF-ST-10001370,354.9,5
US-2014-127978,JS-15595,FUR-BO-10001972,302.45,5
CA-2015-158491,BP-11155,TEC-AC-10003870,989.97,3
CA-2016-152730,EM-14140,OFF-AP-10002684,364.74,3
CA-2016-152730,EM-14140,OFF-PA-10000994,629.1,6
CA-2016-133368,AG-10675,FUR-FU-10003374,315.78,8
CA-2016-123337,KD-16495,FUR-BO-10001918,273.67,2
CA-2015-144519,AW-10930,TEC-PH-10004908,339.96,5
CA-2014-120670,JK-16120,TEC-AC-10004171,799.92,10
CA-2016-157217,TC-21535,TEC-AC-10003095,389.97,3
CA-2015-162782,PW-19240,OFF-BI-10003527,2541.98,2
CA-2017-159282,GH-14410,TEC-MA-10001148,599.99,5
CA-2014-158281,AG-10525,TEC-MA-10002210,559.71,3
CA-2016-153661,SC-20725,OFF-ST-10000675,305.01,9
CA-2017-109183,LR-16915,TEC-MA-10001856,649,2
CA-2014-163468,JK-15730,FUR-TA-10002533,292.1,4
CA-2014-163468,JK-15730,FUR-BO-10003546,424.12,6
CA-2014-163468,JK-15730,OFF-ST-10000025,381.72,5
CA-2014-137274,MG-18145,FUR-TA-10001889,890.84,3
CA-2016-121377,TN-21040,TEC-PH-10001817,286.4,1
CA-2017-100097,MN-17935,TEC-PH-10002310,979.95,5
US-2017-128447,MC-17845,OFF-AP-10004540,400.8,5
US-2014-131275,SC-20050,TEC-MA-10001148,1279.97,4
US-2014-131275,SC-20050,OFF-ST-10000078,1856.19,7
CA-2015-113152,JK-15625,TEC-AC-10002049,843.9,2
CA-2015-113152,JK-15625,FUR-BO-10002613,449.57,2
CA-2017-168389,DV-13045,FUR-TA-10004289,721.88,6
CA-2017-152135,MG-17650,TEC-PH-10003505,445.44,8
US-2014-115189,AR-10345,TEC-PH-10002170,251.96,6
US-2014-115189,AR-10345,FUR-TA-10004575,523.76,3
CA-2016-127243,DS-13180,TEC-PH-10004539,340.18,3
CA-2016-127243,DS-13180,FUR-CH-10002647,347.8,7
CA-2014-107769,BT-11395,TEC-PH-10001336,257.98,2
CA-2016-105732,AG-10270,OFF-AP-10001394,378,2
CA-2016-105732,AG-10270,OFF-ST-10004340,373.08,6
CA-2016-105732,AG-10270,FUR-FU-10003664,1336.44,14
CA-2017-108035,TT-21070,FUR-CH-10000454,390.37,2
CA-2016-110975,DB-12970,FUR-TA-10002958,313.18,2
CA-2016-110975,DB-12970,FUR-CH-10003746,866.65,3
CA-2014-141649,DM-12955,OFF-AP-10003217,795.41,6
CA-2015-100146,CB-12535,FUR-BO-10004015,509.96,5
CA-2015-100146,CB-12535,FUR-CH-10004495,722.35,3
US-2016-114013,SC-20770,FUR-CH-10004287,386.68,2
US-2016-114013,SC-20770,TEC-AC-10000474,379.96,5
US-2016-114013,SC-20770,TEC-PH-10001494,539.91,3
US-2016-114013,SC-20770,OFF-ST-10002574,552.56,5
US-2016-114013,SC-20770,TEC-MA-10001148,449.1,3
US-2017-163657,JL-15235,FUR-TA-10004607,236.53,2
CA-2014-109932,VP-21760,OFF-ST-10000036,237.1,3
CA-2017-127474,RD-19810,OFF-PA-10000418,419.4,5
CA-2017-105669,SJ-20125,FUR-CH-10003774,318.43,5
CA-2017-105669,SJ-20125,TEC-PH-10002415,1415.76,6
CA-2016-137743,KH-16360,OFF-ST-10001780,1036.62,2
CA-2015-137974,LL-16840,TEC-PH-10002033,569.64,2
CA-2015-137974,LL-16840,FUR-FU-10001468,1196.86,7
CA-2015-137974,LL-16840,FUR-BO-10001519,523.26,9
US-2015-136987,AR-10540,TEC-CO-10001943,639.97,4
CA-2015-138485,NP-18670,TEC-AC-10002076,538.92,9
CA-2016-103709,LP-17095,OFF-ST-10001272,261.74,2
CA-2016-139997,EM-14140,TEC-CO-10000971,1499.95,5
CA-2014-167199,ME-17320,FUR-CH-10004063,2573.82,9
CA-2014-167199,ME-17320,OFF-BI-10004632,609.98,2
CA-2014-167199,ME-17320,TEC-PH-10004977,391.98,2
CA-2014-167199,ME-17320,TEC-PH-10004539,755.96,4
CA-2014-129938,EB-13705,FUR-CH-10003774,445.8,7
US-2015-134558,PM-19135,TEC-AC-10004145,2249.91,9
US-2015-134558,PM-19135,FUR-TA-10003473,1053.16,4
US-2017-160836,CC-12475,FUR-TA-10002855,512.19,5
CA-2017-121048,TC-21295,FUR-FU-10003601,276.69,3
